Registration Date,Matching Fields,收货人,收货人所在国家,Consignee Full Address,Consignee Profile,Consignee Trade Roles,发货人,Shipper Full Address,Shipper Email 1,Shipper Phone 1,Shipper Website 1,Shipper Profile,发货人贸易角色,Origin Country,HS Code (Original Format),hs_2,HTS 海关编码,Goods Shipped,Item Quantity,Item Quantity Unit,重量 (公斤),价值 (美金)
2020-06-18,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE NO CC T .079THK 10K  ROHS,20000.0,PCE,4.7,3501.5
2020-06-16,Goods Shipped,,,,,,Dr Bronners Magic Soaps,"1335 Park Center Dr, Vista, CA 92081, USA",,,,https://panjiva.com/Dr-Bronners-Magic-Soaps/86647414,,United States,3004.9,30.0,30049030,"LAVENDER ORGANIC HAND SANITIZER SD1001 (EACHES OR MASTER CASE OF 72) BOTOL SPRAY, ISI 59 ML ANTISEPTIKA",100.0,EA,0.0,10801.56
2020-06-15,Goods Shipped,Young Living Indonesia,Indonesia,"Jl. M.H. Thamrin No.1, Kb. Melati, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",https://panjiva.com/Young-Living-Indonesia/86471354,,Young Living Essential Oils Lc,"1538 W Sandalwood Dr, Lehi, UT 84043, USA",,,,https://panjiva.com/Young-Living-Essential-Oils-Lc/86804135,,United States,3307.3,33.0,33073000,SEEDLINGS BABY WIPES - 72 WIPES,252.0,PCE,0.0,2572.8
2020-06-15,Goods Shipped,Brenntag,Indonesia,"Jl. Letjen M.T. Haryono No.17, RT.11/RW.5, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12830, Indonesia",https://panjiva.com/Brenntag/86450849,Wholesale,Cabot Malaysia Sdn Bhd,2ND MILE JALAN PANTAI PO BOX 30 71000 PORT DICKSON,,,,https://panjiva.com/Cabot-Malaysia-Sdn-Bhd/86673233,Manufacturer,United States,2803.0,28.0,28030090,VULCAN XC 72 15KG/BAG 450KG,3600.0,KGM,3600.0,21135.6
2020-06-15,HS Code (2-digit),Fluid Sciences Batam,,LOT 512 JL DELIMA BIPBATAMED,https://panjiva.com/Fluid-Sciences-Batam/86447980,Manufacturer,Allegheny Tech,"8570 Mercury Ln, Pico Rivera, CA 90660, USA",,,,https://panjiva.com/Allegheny-Tech/86651536,,United States,7222.3,72.0,72223090,STRIP STEEL IN COIL,6562.0,NIU,2191.76,72906.46
2020-06-15,HS Code (2-digit),Fluid Sciences Batam,,LOT 512 JL DELIMA BIPBATAMED,https://panjiva.com/Fluid-Sciences-Batam/86447980,Manufacturer,Elgiloy Speciality Metals,"1565 Fleetwood Dr, Elgin, IL 60123, USA",,,,https://panjiva.com/Elgiloy-Speciality-Metals/86805941,Manufacturer,United States,7222.3,72.0,72223090,FINISHED STEEL,1.0,EA,257.19,40421.47
2020-06-13,Goods Shipped,,,,,,Intl Produce Group Llc,"19065 Portola Dr, Salinas, CA 93908, USA",,,,https://panjiva.com/Intl-Produce-Group-Llc/86641174,Wholesale,United States,805.1,8.0,8051010,"FRESH ORANGES, NAVEL SIZE 72 @ 21 KG / CTN BARU DAN SEGAR",13.608,TNE,13608.0,43763.33
2020-06-13,Goods Shipped,,,,,,Intl Produce Group Llc,"19065 Portola Dr, Salinas, CA 93908, USA",,,,https://panjiva.com/Intl-Produce-Group-Llc/86641174,Wholesale,United States,805.1,8.0,8051010,"FRESH ORANGES, NAVEL SIZE 72 @ 21 KG / CTN BARU DAN SEGAR",13.608,TNE,13608.0,43763.33
2020-06-12,HS Code (2-digit),Anugrah Kertas Utama,Indonesia,"Jl. Teluk Betung No.31, RT.4/RW.1, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230, Indonesia",https://panjiva.com/Anugrah-Kertas-Utama/86457233,,Forindo Pte,"1300 N Airport Rd, Phillips, WI 54555, USA",,,,https://panjiva.com/Forindo-Pte/86661780,,United States,7220.9,72.0,72209090,PLATE;PEMCO;18-18209,1.0,PCE,4.38,995.23
2020-06-12,HS Code (2-digit),Freeport Indonesia,Indonesia,"KAV X7 NO 6, Setiabudi No.5, RT.10/RW.1, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Indonesia",https://panjiva.com/Freeport-Indonesia/86444358,,Bridgestone Americas,"200 4th Ave S, Nashville, TN 37201, USA",,,,https://panjiva.com/Bridgestone-Americas/86649169,Manufacturer,United States,7220.9,72.0,72209090,SHIM STOCK;50 LG ROLLX12 WDX0.02 THK IN 5200477723-10,2.0,PCE,0.0,88.56
2020-06-12,HS Code (2-digit),Growth Asia,Indonesia,"Jl. Kol. Yos Sudarso, Kota Medan, Sumatera Utara, Indonesia",https://panjiva.com/Growth-Asia/86443324,Manufacturer,Mc3 Resources Usa,"8057 City View Pl, Rancho Cucamonga, CA 91730, USA",,,,https://panjiva.com/Mc3-Resources-USA/86791059,,United States,7204.49,72.0,72044900,SCRAP STEEL PNS,126.394,TNE,126394.0,39814.11
2020-06-12,Goods Shipped,Firmenich Indonesia,Indonesia,"Jl. Alternatif Cibubur, Cileungsi, Kec. Cileungsi, Bogor, Jawa Barat, Indonesia",https://panjiva.com/Firmenich-Indonesia/86446858,,Firmenich,"3919 Kidron Rd, Lakeland, FL 33811, USA",,,,https://panjiva.com/Firmenich/86805543,,United States,3301.12,33.0,33011200,955430 - LIMONENE 1X DIST FAB (BAHAN BAKU PEMBUATAN AROMATIK) CAS NO 68647-72-3,7080.0,KGM,7080.0,54985.42
2020-06-12,Goods Shipped,Dexa Energy,Indonesia,"Citra Gran Cibubur, RT.005/RW.011, Jatisampurna, Kota Bks, Jawa Barat 17435, Indonesia",https://panjiva.com/Dexa-Energy/86448435,,Ingersol Rand Singapore Enterprise Pte,42 BENOI ROAD SINGAPORE,,,,https://panjiva.com/Ingersol-Rand-Singapore-Enterprise-Pte/86641866,Wholesale,United States,8414.9,84.0,84149029,"HOSE, HYD .75 X 72 JIC STR X JIC 90 ELB MD (SPARE PART AIR COMPRESSOR)",2.0,EA,0.0,410.13
2020-06-12,HS Code (2-digit),Jakarta Central Asia Steel,Indonesia,"No.Km, Jl. Raya Bekasi No.21-22, RT.9/RW.5, Rw. Terate, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13290, Indonesia",https://panjiva.com/Jakarta-Central-Asia-Steel/86440416,,Soline Metal,"1714 Timberwood, Irvine, CA 92620, USA",,,,https://panjiva.com/Soline-Metal/86785988,,United States,7204.49,72.0,72044900,BUSHELLING STEEL SCRAP,292.228,TNE,292228.0,79778.24
2020-06-11,Goods Shipped,Paloh Singkwang Stabat,Indonesia,"Jl. Gatot Subroto No.317, Cinta Damai, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20126, Indonesia",https://panjiva.com/Paloh-Singkwang-Stabat/86442042,,Creative Mechanical Sourcing,"114 Victoria Dr, Mountain Village, CO 81435, USA",,,,https://panjiva.com/Creative-Mechanical-Sourcing/86671550,,United States,8409.99,84.0,84099979,CANNON RECEPT AES-72,3.0,EA,0.0,267.44
2020-06-11,Goods Shipped,Central Rezeki Agrindotama,Indonesia,"Jl. Pulau Saparua II, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",https://panjiva.com/Central-Rezeki-Agrindotama/86454361,,The Gsi Group Llc,"1004 East Illinois Street, Assumption, IL 62510, USA",,+1 217 226 4421,,https://panjiva.com/The-Gsi-Group-Llc/4339642,,United States,8436.99,84.0,84369919,"GRAIN SILO ACCESSORIES G115 72' ROOF PANEL, 24G,.02> -",2.0,PCE,174.64,115.5
2020-06-10,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Minicircuits Lab,"13 Neptune Ave, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Minicircuits-Lab/86784815,,United States,7217.2,72.0,72172091,CORE RED B .081X.031 7.5K ROHS,50000.0,PCE,2.88,2037.03
2020-06-10,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Minicircuits Lab,"13 Neptune Ave, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Minicircuits-Lab/86784815,,United States,7217.2,72.0,72172091,CORE .100SQ .050H 7.5K    ROHS,4970.0,PCE,0.31,221.09
2020-06-10,Goods Shipped,Genecraft Labs,Indonesia,"Blok F2-9, Business Park Kb. Jeruk, Jl. Meruya Ilir Raya No.88, RT.1/RW.5, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia",https://panjiva.com/Genecraft-Labs/86445296,,Usp,"7135 English Muffin Way, Frederick, MD 21704, USA",,,,https://panjiva.com/Usp/62830916,,United States,3822.0,38.0,38220090,SALICYLIC ACID (125 MG)/69-72-7 /2918215100,1.0,EA,0.0,180.33
2020-06-10,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Minicircuits Lab,"13 Neptune Ave, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Minicircuits-Lab/86784815,,United States,7217.2,72.0,72172091,CORE NOCC.072SQ.047HT 10K ROHS,80000.0,PCE,3.37,2378.38
2020-06-10,HS Code (2-digit),Growth Sumatra Industry,Indonesia,"Jl. Kol. Yos Sudarso No.10, Tj. Mulia Hilir, Kec. Medan Deli, Kota Medan, Sumatera Utara 20241, Indonesia",https://panjiva.com/Growth-Sumatra-Industry/86445373,Manufacturer,Mao Sheng Steel Inc.,"8057 City View Place, Rancho Cucamonga, CA 91730, USA",,+1 909 282 8309,,https://panjiva.com/Mao-Sheng-Steel-Inc/29824923,,United States,7204.49,72.0,72044900,"STEEL SCRAP FOR RE-MELTING, HMS 1/2 90:10",214.661,TNE,214661.0,57958.47
2020-06-09,HS Code (2-digit),Shiva Sakti Steel,Indonesia,"kp cimiung, desa, RT.004/RW.002, Beberan, Kec. Ciruas, Serang, Banten 42182, Indonesia",https://panjiva.com/Shiva-Sakti-Steel/86460850,,Naraindas Essardas Sons Pte,111 NORTH BRIDGE ROAD 1605 PENINSULA PLAZA,,,,https://panjiva.com/Naraindas-Essardas-Sons-Pte/86793763,,United States,7204.49,72.0,72044900,PLATES & STRUCTURALS (PNS) SCRAP,498.707,TNE,498707.0,133653.48
2020-06-09,HS Code (2-digit),Pabrik Kertas Tjiwi Kimia Tbk,Indonesia,"Jl. M.H. Thamrin No.51, RT.9/RW.4, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",https://panjiva.com/Pabrik-Kertas-Tjiwi-Kimia-Tbk/86441388,,Btg Eclepens Sa,ZONE INDUSTRIELLE VILLAGE ECLEPENS,,,,https://panjiva.com/Btg-Eclepens-SA/86647330,Manufacturer,United States,7215.9,72.0,72159090,METERING ROD,50.0,PCE,120.0,9000.0
2020-06-08,Goods Shipped,Anixter Indonesia,Indonesia,"wisma bisnis indonesia 2, Jl. Ir. H. Juanda 3 No.32, RT.2/RW.2, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia",https://panjiva.com/Anixter-Indonesia/86453660,,Anixter,"2301 Patriot Blvd, Glenview, IL 60026, USA",,,,https://panjiva.com/Anixter/86806643,,United States,8474.9,84.0,84749010,"DS-84569955-01 T177CX72L-FULL-CCW-REV.1 SCREEN ASSEMBLY TROMMEL COMPLETE,177"" CIRC X 72"" LG PLU",1.0,EA,0.0,47218.19
2020-06-08,HS Code (2-digit),Jatim Taman Steel Mfg.,Indonesia,"Jl. Raya Taman No.1, Taman, Kec. Taman, Kabupaten Sidoarjo, Jawa Timur 61257, Indonesia",https://panjiva.com/Jatim-Taman-Steel-Mfg/86437630,Manufacturer,Mitsui Usa,"S, 200 Park Ave, New York, NY 10017, USA",,,,https://panjiva.com/Mitsui-USA/86790600,Logistics,United States,7204.49,72.0,72044900,SHREDDED STEEL SCRAP ISRI 211,87.816,TNE,87816.0,25027.56
2020-06-05,HS Code (2-digit),Indoturbine,Indonesia,"Jl. Jend. Sudirman No.Kav. 1, RT.10/RW.11, Karet Tengsin, Tanahabang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220, Indonesia",https://panjiva.com/Indoturbine/86441107,,Solar Turbines Inc.,"5491 East Francis Street, Ontario, CA 91761, USA",,+1 858 694 6693,,https://panjiva.com/Solar-Turbines-Inc/32035621,,United States,7223.0,72.0,72230010,"SPARE PART FOR SOLAR GAS TURBINE : 917345C1 WIRE,SAFETY,0.032 IN,302/304 KONDISI BARU",1.0,EA,0.0,59.89
2020-06-05,Goods Shipped,3 M Indonesia Importama,Indonesia,"Jl. TB Simatupang No.Kav. 88, RT.1/RW.1, Kebagusan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12520, Indonesia",https://panjiva.com/3-M-Indonesia-Importama/86461712,Trading Company,3 M Co.,"3M Center & McKnight Rd N, Maplewood, MN 55119, USA",,,,https://panjiva.com/3-M-Co/86658579,Manufacturer,United States,9001.9,90.0,90019090,70006662939 EXTERIOR PRESTIGE 70 72 IN X 100 FT C8350,2.0,NRL,19.5955,2548.65
2020-06-04,HS Code (2-digit),Jatim Taman Steel Mfg.,Indonesia,"Jl. Raya Taman No.1, Taman, Kec. Taman, Kabupaten Sidoarjo, Jawa Timur 61257, Indonesia",https://panjiva.com/Jatim-Taman-Steel-Mfg/86437630,Manufacturer,Mitsui Usa,"S, 200 Park Ave, New York, NY 10017, USA",,,,https://panjiva.com/Mitsui-USA/86790600,Logistics,United States,7204.49,72.0,72044900,SHREDDED STEEL SCRAP ISRI 211 BEKAS,527.292,TNE,527292.0,144478.01
2020-06-04,Goods Shipped,Ensco Sarida Offshore,Indonesia,"4, Jl. Warung Buncit Raya No.2, RT.4/RW.1, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia",https://panjiva.com/Ensco-Sarida-Offshore/86446895,,Ensco International Inc.,"5847 San Felipe St, Houston, TX 77057, USA",,,,https://panjiva.com/Ensco-International-Inc/86664603,,United States,8431.39,84.0,84313990,"DISC-RUPTURE,CAD,35300179,1650 PSI AT 72 DEG F",4.0,EA,0.0,169.22
2020-06-04,HS Code (2-digit),Jatim Taman Steel Mfg.,Indonesia,"Jl. Raya Taman No.1, Taman, Kec. Taman, Kabupaten Sidoarjo, Jawa Timur 61257, Indonesia",https://panjiva.com/Jatim-Taman-Steel-Mfg/86437630,Manufacturer,Mitsui Usa,"S, 200 Park Ave, New York, NY 10017, USA",,,,https://panjiva.com/Mitsui-USA/86790600,Logistics,United States,7204.49,72.0,72044900,SHREDDED STEEL SCRAP ISRI 211 BEKAS,443.932,TNE,443932.0,126520.62
2020-06-03,HS Code (2-digit),Assab Steels Indonesia,Indonesia,"Jl. Rawagelam III Kav. 8-9 Rawa Terate Cakung Jakarta Timur DKI Jakarta, RW.9, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930, Indonesia",https://panjiva.com/Assab-Steels-Indonesia/86453911,,Voestalpine High Performance Metal Pacif,8 CROSS STREET 2704 05 06 MANULIFE TOWER SINGAP,,,,https://panjiva.com/Voestalpine-High-Performance-Metal-Pacif/86786435,Manufacturer,United States,7219.9,72.0,72199000,9010058118/6290094/9030021051 75090055/TAN ROYALLOY PLATE 28.000X1004.000MM ALLOY EXTRA SURCHRG,1006.297,KGM,0.0,4361.98
2020-06-03,HS Code (2-digit),Assab Steels Indonesia,Indonesia,"Jl. Rawagelam III Kav. 8-9 Rawa Terate Cakung Jakarta Timur DKI Jakarta, RW.9, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930, Indonesia",https://panjiva.com/Assab-Steels-Indonesia/86453911,,Voestalpine High Performance Metal Pacif,8 CROSS STREET 2704 05 06 MANULIFE TOWER SINGAP,,,,https://panjiva.com/Voestalpine-High-Performance-Metal-Pacif/86786435,Manufacturer,United States,7219.9,72.0,72199000,9010055494/6290035/9030021051 75090069/TAN ROYALLOY PLATE 140.000 X 1003.000 MM ALLOY EXTRA,3322.323,KGM,0.0,15354.37
2020-06-03,HS Code (2-digit),Berca Niaga Medika,Indonesia,"Jalan Abdul Muis No.62 RT.4/RW.3 Petojo Selatan Gambir 3 3, RT.3/RW.3, Petojo Sel., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160, Indonesia",https://panjiva.com/Berca-Niaga-Medika/86455957,,Agilent Technologies Singapore,ACCOUNTS RECEIVABLE NO 1 YISHUN AVENUE 7 SINGAPORE,,,,https://panjiva.com/Agilent-Technologies-Singapore/86648046,Wholesale,United States,7223.0,72.0,72230090,"ACC FOR AGILENT 7890B GC,CAPILLARY CLEANING BAIK",1.0,EA,7.0,54.36
2020-06-03,HS Code (2-digit),Anugrah Kertas Utama,Indonesia,"Jl. Teluk Betung No.31, RT.4/RW.1, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230, Indonesia",https://panjiva.com/Anugrah-Kertas-Utama/86457233,,Forindo Pte,"15800 W Overland Dr, New Berlin, WI 53151, USA",,,,https://panjiva.com/Forindo-Pte/86664510,Manufacturer,United States,7220.9,72.0,72209090,PLATE;PEMCO;08-13581,1.0,PCE,1.68,779.98
2020-06-02,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE RED .083X.042X.04 .125K,10000.0,PCE,0.59,462.46
2020-06-02,Goods Shipped,Elc Beauty Indonesia,Indonesia,"No. 2, Jalan Dr.Ide Anak Agung Gde Agung Kav. E 4.2, RT.5/RW.2, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950, Indonesia",https://panjiva.com/Elc-Beauty-Indonesia/86440952,,Estee Lauder Distribution Center Pte,24 PENJURU ROAD 0905 06 SINGAPORE 609128,,,,https://panjiva.com/Estee-Lauder-Distribution-Center-Pte/86665258,Wholesale,United States,3304.99,33.0,33049930,CLINIQUE MOISTURE SURGE 72-HOUR REPLENISHING HYDRATOR-30 ML BAIK & BARU,1815.0,PCE,0.0,4859.01
2020-06-02,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE NO CC .048THK .0085K ROHS,20000.0,PCE,1.12,876.48
2020-06-02,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE NO CC B.096X.080 10K ROHS,210000.0,PCE,14.51,11330.32
2020-06-02,Goods Shipped,Firmenich Indonesia,Indonesia,"Jl. Alternatif Cibubur, Cileungsi, Kec. Cileungsi, Bogor, Jawa Barat, Indonesia",https://panjiva.com/Firmenich-Indonesia/86446858,,Firmenich,"3919 Kidron Rd, Lakeland, FL 33811, USA",,,,https://panjiva.com/Firmenich/86805543,,United States,3301.12,33.0,33011200,955430 - LIMONENE 1 X DIST FAB (BAHAN BAKU PEMBUATAN AROMATIK) CAS NO 68647-72-3,7080.0,KGM,7080.0,54985.42
2020-06-02,HS Code (2-digit),Subsea Services Indonesia,Indonesia,"Blk. A3, Executive Industrial Park, Jl. Engku Putri No.12A, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",https://panjiva.com/Subsea-Services-Indonesia/86466541,Manufacturer,Rae Energy,"1621 Primewest Pkwy, Katy, TX 77449, USA",,,,https://panjiva.com/Rae-Energy/62074379,Manufacturer,United States,7205.29,72.0,72052900,GL50 GRIL (55 GAL. DRUMS),1.0,NMP,148.03,500.0
2020-06-02,HS Code (2-digit),Sulzer Indonesia,Indonesia,"Dangdeur, Bungursari, Purwakarta Regency, West Java 41181, Indonesia",https://panjiva.com/Sulzer-Indonesia/86460181,,Ulbrich Shaped Wire,"57 Dodge Ave, North Haven, CT 06473, USA",,,,https://panjiva.com/Ulbrich-Shaped-Wire/86781367,,United States,7223.0,72.0,72230090,STAINLESS STEEL WIRE,102.0,EA,0.0,2802.2
2020-06-02,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Mini Circuits,"2450 Knapp St, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Mini-Circuits/86784806,,United States,7217.2,72.0,72172091,CORE RD B 4K ROHS,8830.0,PCE,0.64,500.73
2020-06-02,HS Code (2-digit),Subsea Services Indonesia,Indonesia,"Blk. A3, Executive Industrial Park, Jl. Engku Putri No.12A, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",https://panjiva.com/Subsea-Services-Indonesia/86466541,Manufacturer,Rae Energy,"1621 Primewest Pkwy, Katy, TX 77449, USA",,,,https://panjiva.com/Rae-Energy/62074379,Manufacturer,United States,7205.29,72.0,72052900,BLAST RECOVER SYSTEM (BRS-013),1.0,NMP,148.03,12000.0
2020-06-02,Goods Shipped,Air Products Indonesia,Indonesia,"Jl. Jababeka Raya, Pasirgombong, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia",https://panjiva.com/Air-Products-Indonesia/86456731,Manufacturer,Air Products And Chemicals Inc.,"7201 Hamilton Boulevard, Allentown, PA 18195, USA",rglobal.ops@rinchem.com,+1 610 481 4911,,https://panjiva.com/Air-Products-And-Chemicals-Inc/4373144,Manufacturer,United States,7508.9,75.0,75089050,"RC_DISCRUPTR_RUP DISC 1/2""341(TM) 72 F",4.0,EA,0.0,854.43
2020-06-02,HS Code (2-digit),Subsea Services Indonesia,Indonesia,"Blk. A3, Executive Industrial Park, Jl. Engku Putri No.12A, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",https://panjiva.com/Subsea-Services-Indonesia/86466541,Manufacturer,Rae Energy,"1621 Primewest Pkwy, Katy, TX 77449, USA",,,,https://panjiva.com/Rae-Energy/62074379,Manufacturer,United States,7205.1,72.0,72051000,GL50 GRILT (55 GAL DRUMS),1.0,NMP,148.03,500.0
2020-06-02,Goods Shipped,Air Products Indonesia,Indonesia,"Jl. Jababeka Raya, Pasirgombong, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia",https://panjiva.com/Air-Products-Indonesia/86456731,Manufacturer,Air Products And Chemicals Inc.,"7201 Hamilton Boulevard, Allentown, PA 18195, USA",rglobal.ops@rinchem.com,+1 610 481 4911,,https://panjiva.com/Air-Products-And-Chemicals-Inc/4373144,Manufacturer,United States,7508.9,75.0,75089050,"RC_DISCRUPTR_RUP DISC 1/2""341(TM) 72 F",2.0,EA,0.0,427.21
2020-06-02,Goods Shipped,Mattel Indonesia,Indonesia,"Jl. Industri Utama, Bekasi, Jawa Barat 17530, Indonesia",https://panjiva.com/Mattel-Indonesia/86431043,,Mcmaster Carr,"600 North County Line Road, Elmhurst, IL 60126, USA",,,,https://panjiva.com/Mcmaster-Carr/24308863,,United States,3918.1,39.0,39181090,"DIAMOND TREAD ANTIFATIGUE MAT, 36"" WIDE X 72' LONG X 1/2"" THICK, BLACK WITH YELLOW BORDERS 74465T56",4.0,PCE,23.0,294.52
2020-05-30,HS Code (2-digit),Growth Sumatra Industry,Indonesia,"Jl. Kol. Yos Sudarso No.10, Tj. Mulia Hilir, Kec. Medan Deli, Kota Medan, Sumatera Utara 20241, Indonesia",https://panjiva.com/Growth-Sumatra-Industry/86445373,Manufacturer,Mao Sheng Steel Inc.,"8057 City View Place, Rancho Cucamonga, CA 91730, USA",,+1 909 282 8309,,https://panjiva.com/Mao-Sheng-Steel-Inc/29824923,,United States,7204.49,72.0,72044900,"STEEL SCRAP FOR RE-MELTING, HMS 1/2 90:10",396.669,TNE,396669.0,107100.63
2020-05-30,Goods Shipped,Trakindo Utama,Indonesia,"13, Jl. Raya Cilandak Kko No.1, RT.13/RW.5, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia",https://panjiva.com/Trakindo-Utama/86468568,,Caterpillar S A R L Singapore,7 TRACTOR ROAD 627968 SINGAPORED,,,,https://panjiva.com/Caterpillar-S-A-R-L-Singapore/86671777,Wholesale,United States,8414.8,84.0,84148050,"GA,TEMP MECH 72"" 1",2.0,PCE,11.4814,646.56
2020-05-29,Goods Shipped,Vantage Drilling Co. Indonesia,Indonesia,"Graha Mampang Lt.3 suite 305, Jl. Mampang Prpt. Raya No.KAV.100, RT.2/RW.1, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia",https://panjiva.com/Vantage-Drilling-Co-Indonesia/86469753,Manufacturer,Vantage Inter Management Co. Pte,C OCRANE WORLDWIDE LOGISTICS S PTE 11 TAMPINES,,,,https://panjiva.com/Vantage-Inter-Management-Co-Pte/86785757,,United States,8205.9,82.0,82059000,"44068072-SHT_SHT2-72 72"" TYPE 2 WITH PUSH-PULL",4.0,EA,38.4496,2324.39
2020-05-29,HS Code (2-digit),Lautan Steel Indonesia,Indonesia,"Kawasan Indutri Baja Mas No.8, Jl. Raya Serang No.Km.24, Sentul, Kec. Balaraja, Tangerang, Banten 15610, Indonesia",https://panjiva.com/Lautan-Steel-Indonesia/86428208,,Fpt International,"3400 E Lafayette St, Detroit, MI 48207, USA",,,,https://panjiva.com/Fpt-International/88130195,,United States,7207.2,72.0,72072029,STEEL BILLET -,294.7,TNE,294700.0,95482.8
